fecha,region,categoria,canal,cantidad,precio_unitario,metodo_pago,cliente_id,venta_total,descuento_porcentaje,descuento_monto,venta_neta,satisfaccion
2024-08-11,Valparaíso,Electrónica,E-commerce,8,101241.48230062108,Tarjeta Crédito,2253,809931.8584049686,12.047958361321866,97580.25305571099,712351.6053492576,3.0
2024-02-06,Metropolitana,Alimentos,E-commerce,2,101538.7382129863,Tarjeta Crédito,2483,203077.4764259726,14.050781277944811,28533.97203738334,174543.50438858924,1.0
2024-09-24,Biobío,Alimentos,E-commerce,1,46502.524549799185,Tarjeta Crédito,2368,46502.524549799185,0.11150852449321791,51.8542789775775,46450.67027082161,1.0
2024-07-01,Valparaíso,Alimentos,Tienda Física,2,71714.88085086475,Efectivo,1309,143429.7617017295,9.346076538672534,13405.055307879265,130024.70639385024,1.0
2024-01-13,Araucanía,Ropa,E-commerce,7,33049.84806173094,Efectivo,2043,231348.93643211658,9.880922602649758,22859.409350910828,208489.52708120574,5.0
2024-10-05,Biobío,Hogar,Tienda Física,4,35503.95182182619,Transferencia,4952,142015.80728730475,14.274228364827623,20271.66064634339,121744.14664096136,5.0
2024-08-04,Metropolitana,Deportes,E-commerce,5,8341.827818958074,Transferencia,4632,41709.13909479037,3.047525612247155,1271.0966965615278,40438.04239822884,4.0
2024-12-20,Biobío,Electrónica,E-commerce,7,135028.24973662297,Transferencia,4049,945197.7481563608,10.20991388649357,96503.8761438408,848693.87201252,2.0
2024-12-26,Metropolitana,Ropa,Tienda Física,3,35552.466435861395,Tarjeta Débito,2670,106657.39930758419,9.87598438049561,10533.468096259845,96123.93121132434,1.0
2024-10-12,Biobío,Ropa,E-commerce,2,37992.412155787184,,2564,75984.82431157437,1.839161121604782,1397.4833470581743,74587.34096451619,3.0
2024-09-29,Biobío,Alimentos,Telefónico,7,45542.20773354411,Transferencia,2583,318795.4541348088,10.783291027043042,34376.64160033995,284418.81253446883,4.0
2024-03-02,Metropolitana,Electrónica,Tienda Física,5,23474.170395837205,Tarjeta Crédito,2500,117370.85197918603,11.89229736362952,13958.090735590247,103412.76124359579,1.0
2024-03-24,Valparaíso,Ropa,E-commerce,1,97693.1180612976,Efectivo,3316,97693.1180612976,2.078305007502246,2030.360964653029,95662.75709664458,2.0
2024-08-04,Metropolitana,Alimentos,Tienda Física,1,15895.728210750052,Tarjeta Crédito,4074,15895.728210750052,0.0,0.0,15895.728210750052,4.0
2024-12-07,Metropolitana,Electrónica,E-commerce,9,24459.35181732079,Tarjeta Débito,1769,220134.1663558871,6.068833750870314,13359.576585003082,206774.58977088402,2.0
2024-07-05,Valparaíso,Deportes,Tienda Física,5,98489.72535556347,Tarjeta Débito,1015,492448.6267778173,13.211105277415161,65057.90652080272,427390.7202570146,1.0
2024-01-19,Valparaíso,Electrónica,E-commerce,1,54250.7899698092,Tarjeta Crédito,1605,54250.7899698092,4.1602036960938795,2256.94336948413,51993.84660032507,4.0
2024-06-25,Antofagasta,Hogar,Telefónico,7,107652.43487167242,Tarjeta Débito,2381,753567.0441017069,9.355050274532593,70496.57582802388,683070.4682736831,5.0
2024-04-09,Valparaíso,Electrónica,E-commerce,9,85826.5879771706,Tarjeta Débito,4717,772439.2917945354,5.723485098974855,44210.44776448713,728228.8440300482,5.0
2024-08-20,Metropolitana,Electrónica,E-commerce,1,42123.07009391939,Efectivo,1812,42123.07009391939,1.5491988576383915,652.5701206972182,41470.49997322218,
2024-03-16,Biobío,Deportes,Tienda Física,4,99370.05282095257,Transferencia,4910,397480.21128381026,12.861826691982131,51123.21591024808,346356.9953735622,4.0
2024-09-21,Metropolitana,Hogar,Telefónico,3,21859.683642467695,Tarjeta Débito,4204,65579.05092740309,0.0,0.0,65579.05092740309,1.0
2024-10-10,Antofagasta,Hogar,Tienda Física,5,82779.50554660441,Transferencia,4383,413897.52773302206,8.769499716862722,36296.742522649176,377600.7852103729,5.0
2024-07-24,Biobío,Electrónica,E-commerce,7,68386.47523153003,Tarjeta Crédito,2990,478705.3266207102,6.00367495095054,28739.911783193544,449965.41483751667,2.0
2024-08-10,Araucanía,Ropa,Tienda Física,8,43841.66950852891,Tarjeta Crédito,3529,350733.3560682313,11.337790395432506,39765.41275788202,310967.94331034925,4.0
2024-02-21,Metropolitana,Ropa,Tienda Física,2,92580.72467222752,Tarjeta Débito,1894,185161.44934445503,13.801313534336417,25554.712168749742,159606.7371757053,3.0
2024-12-04,Valparaíso,Hogar,E-commerce,7,131343.37088934096,Tarjeta Crédito,2567,919403.5962253867,13.877535094139864,127590.55672296202,791813.0395024247,4.0
2024-05-23,Valparaíso,Hogar,Tienda Física,1,149841.18146564614,Efectivo,4376,149841.18146564614,14.576634748089731,21841.801724469566,127999.37974117657,5.0
2024-03-09,Araucanía,Alimentos,Tienda Física,7,93125.60146779656,Tarjeta Débito,3316,651879.2102745759,13.67705459766688,89157.87550009342,562721.3347744824,4.0
2024-04-08,Metropolitana,Hogar,Tienda Física,8,63682.35177772967,Tarjeta Débito,1413,509458.8142218374,5.021409193454752,25582.011734200907,483876.80248763645,3.0
2024-01-25,Metropolitana,Ropa,Tienda Física,2,37655.02953134923,Tarjeta Débito,1024,75310.05906269846,0.0,0.0,75310.05906269846,1.0
2024-02-22,Antofagasta,Hogar,Tienda Física,9,42278.932962291205,Tarjeta Crédito,3004,380510.3966606208,8.802411664133903,33494.09153889667,347016.30512172414,2.0
2024-05-30,Valparaíso,Alimentos,Tienda Física,1,74520.97183171603,Tarjeta Crédito,1315,74520.97183171603,0.0,0.0,74520.97183171603,2.0
2024-05-23,Valparaíso,Hogar,Tienda Física,6,58255.26668570284,Tarjeta Débito,1570,349531.600114217,13.18542579905503,46087.22977730984,303444.3703369072,5.0
2024-02-26,Metropolitana,Ropa,Tienda Física,1,137503.10578061693,Transferencia,1724,137503.10578061693,8.662530059984743,11911.24787165856,125591.85790895837,4.0
2024-02-08,Antofagasta,Hogar,E-commerce,3,58402.842810077884,Tarjeta Crédito,4739,175208.52843023365,11.015485063797062,19300.06927973102,155908.45915050263,4.0
2024-04-18,Metropolitana,Deportes,Tienda Física,6,59149.46571608815,Tarjeta Crédito,4055,354896.7942965289,11.06316947374532,39262.833809914315,315633.9604866146,2.0
2024-06-29,Araucanía,Hogar,Telefónico,3,60612.50430292666,Tarjeta Débito,2849,181837.51290878,8.65025304038823,15729.404988958084,166108.1079198219,1.0
2024-02-11,Araucanía,Alimentos,E-commerce,8,126309.93050331043,Transferencia,2299,1010479.4440264835,14.044739272812876,141919.20331888873,868560.2407075947,3.0
2024-07-04,Metropolitana,Hogar,Tienda Física,5,99364.30652280078,Tarjeta Débito,2953,496821.53261400387,10.032283453861176,49842.54441165421,446978.98820234963,2.0
2024-08-10,Biobío,Electrónica,E-commerce,2,94054.48329623944,Tarjeta Crédito,1388,188108.9665924789,9.647842059375009,18148.45599636486,169960.51059611404,5.0
2024-05-01,Metropolitana,Alimentos,E-commerce,4,53450.73824566002,Tarjeta Débito,3769,213802.95298264007,14.97513745661896,32017.286095460753,181785.6668871793,2.0
2024-05-12,Metropolitana,Hogar,Telefónico,9,123596.10564070372,Tarjeta Débito,1443,1112364.9507663336,9.935003640726165,110513.49835679706,1001851.4524095366,1.0
2024-06-11,Araucanía,Alimentos,E-commerce,4,10562.759896576665,Tarjeta Débito,4046,42251.03958630666,4.7152440531881,1992.2396315034748,40258.79995480318,4.0
2024-08-02,Araucanía,Deportes,Tienda Física,8,131265.58998902643,Transferencia,4498,1050124.7199122114,6.783982519285811,71240.27742954351,978884.4424826679,2.0
2024-08-08,Biobío,Alimentos,E-commerce,5,79348.73547011979,Tarjeta Débito,4128,396743.67735059897,10.13069422863438,40192.88882382894,356550.78852677,4.0
2024-08-22,Valparaíso,Electrónica,E-commerce,1,62746.28405519486,Tarjeta Crédito,3744,62746.28405519486,0.8981691318607038,563.5677547733949,62182.71630042147,1.0
2024-11-26,Metropolitana,Alimentos,E-commerce,7,77089.25570406442,Tarjeta Débito,1970,539624.789928451,13.140167355199301,70907.60048674111,468717.18944170984,5.0
2024-05-25,Metropolitana,Hogar,Tienda Física,3,101775.25192740551,Transferencia,4637,305325.75578221655,12.768603268982815,38985.83443385459,266339.921348362,1.0
2024-08-26,Metropolitana,Alimentos,E-commerce,8,6850.986845095117,Efectivo,3768,54807.89476076094,3.313612116840889,1816.121041777977,52991.77371898296,1.0
2024-03-16,Metropolitana,Ropa,Telefónico,3,131375.01918644592,Transferencia,3415,394125.05755933776,12.885817651084711,50786.23623432892,343338.8213250088,2.0
2024-01-09,Metropolitana,Alimentos,Tienda Física,1,69777.23117015196,Tarjeta Débito,2964,69777.23117015196,0.0,0.0,69777.23117015196,2.0
2024-03-14,Valparaíso,Ropa,Tienda Física,5,54730.14535651134,Efectivo,3389,273650.7267825567,12.080237839979118,33057.65864616428,240593.0681363924,5.0
2024-09-09,Metropolitana,Ropa,Tienda Física,2,25045.60701693828,Tarjeta Débito,2828,50091.21403387656,0.0,0.0,50091.21403387656,5.0
2024-08-17,Metropolitana,Electrónica,E-commerce,4,68722.47928197411,Transferencia,4923,274889.91712789645,7.542178290666882,20732.68765285239,254157.22947504406,5.0
2024-01-07,Valparaíso,Alimentos,E-commerce,1,76966.80183623494,Efectivo,1303,76966.80183623494,3.3605253350688233,2586.4888752988913,74380.31296093605,4.0
2024-06-22,Araucanía,Hogar,E-commerce,9,63528.77070155428,Efectivo,1763,571758.9363139885,13.620840858402314,77878.3748090222,493880.56150496635,5.0
2024-05-20,Metropolitana,Ropa,Tienda Física,6,103405.71360490007,Tarjeta Débito,4445,620434.2816294004,13.93443465376265,86454.00954319054,533980.2720862099,2.0
2024-06-16,Antofagasta,Alimentos,E-commerce,8,66029.99667008777,Tarjeta Débito,2973,528239.9733607022,6.94152696618549,36667.92019700419,491572.05316369794,1.0
2024-06-18,Araucanía,Ropa,Tienda Física,4,144405.54878775313,Transferencia,1815,577622.1951510125,6.304556365513939,36416.5168730145,541205.678277998,5.0
2024-10-09,Metropolitana,Electrónica,Tienda Física,9,91895.24008442082,Tarjeta Débito,3159,827057.1607597873,14.75604968589112,122040.96557243461,705016.1951873527,4.0
2024-05-01,Araucanía,Ropa,E-commerce,2,122084.3006695268,Efectivo,1877,244168.6013390536,13.683239636503679,33410.17483832203,210758.42650073156,4.0
2024-07-12,Biobío,Hogar,Telefónico,9,20856.605950874433,Tarjeta Crédito,4077,187709.45355786989,13.932361472099467,26152.359586985105,161557.09397088477,4.0
2024-01-05,Biobío,Ropa,Telefónico,5,62607.237477156326,Tarjeta Crédito,3977,313036.1873857816,13.863763846243952,43398.597772450456,269637.58961333113,2.0
2024-01-29,Valparaíso,Electrónica,Telefónico,6,53842.91670983714,Transferencia,1702,323057.5002590228,10.416868240337283,33652.47414250969,289405.0261165131,4.0
2024-06-13,Valparaíso,Electrónica,Tienda Física,3,87574.94627980581,Tarjeta Débito,3893,1904310.634065122,11.464017366657997,30118.821151075048,2246883.921237936,2.0
2024-12-04,Valparaíso,Hogar,Tienda Física,4,129861.46040890671,Transferencia,1943,519445.84163562686,10.453628521336416,54300.93865411788,465144.902981509,5.0
2024-05-15,Valparaíso,Alimentos,E-commerce,6,16359.041575490966,Tarjeta Crédito,3326,98154.2494529458,1.260975807139591,1237.701339281091,96916.54811366471,5.0
2024-12-30,Biobío,Electrónica,Telefónico,7,15523.345716483063,Tarjeta Crédito,3429,108663.42001538145,5.512063491903291,5989.596703721374,102673.82331166007,5.0
2024-11-16,Biobío,Hogar,Tienda Física,1,128296.06768285183,Tarjeta Débito,4923,128296.06768285183,12.455030853527727,15979.314813762012,112316.75286908982,3.0
2024-12-07,Valparaíso,Deportes,Tienda Física,7,35863.26247556183,Efectivo,3060,251042.83732893283,10.053320333358803,25238.140610630468,225804.69671830235,3.0
2024-05-24,Biobío,Electrónica,Tienda Física,1,101969.22189522299,Tarjeta Débito,1302,101969.22189522299,11.477090747902299,11703.100131844603,90266.12176337838,2.0
2024-11-22,Metropolitana,Ropa,E-commerce,5,83717.32919231676,Tarjeta Crédito,2579,418586.64596158377,10.026398049755354,41969.163307228584,376617.4826543552,1.0
2024-08-04,Metropolitana,Alimentos,Tienda Física,6,125769.57125864827,Efectivo,4688,754617.4275518896,9.918113223224559,74843.81086678096,679773.6166851086,3.0
2024-10-27,Araucanía,Deportes,Tienda Física,2,23137.891926278513,Transferencia,1159,46275.783852557026,0.0,0.0,46275.783852557026,2.0
2024-05-11,Metropolitana,Alimentos,Tienda Física,9,23818.530029778634,Tarjeta Crédito,3201,214366.7702680077,6.717891094777668,14400.926169996992,199965.8440980107,4.0
2024-10-18,Metropolitana,Alimentos,Tienda Física,6,85738.66224035459,Transferencia,3801,514431.9734421276,7.787137151411489,40059.5233226512,474372.45011947636,5.0
2024-03-10,Metropolitana,Alimentos,E-commerce,7,142224.90473696377,Efectivo,3228,995574.3331587464,6.588526919439558,65593.68294319487,929980.6502155515,5.0
2024-09-08,Metropolitana,Hogar,Tienda Física,8,65174.67496375937,Transferencia,4597,521397.39971007494,6.956662956253425,36271.859760499385,485125.53994957556,5.0
2024-10-01,Antofagasta,Alimentos,E-commerce,1,52406.60453693077,Tarjeta Crédito,2203,52406.60453693077,1.6237530448360098,850.9538368635799,51555.65070006719,2.0
2024-12-29,Biobío,Electrónica,E-commerce,8,92969.95186369344,Tarjeta Débito,3424,743759.6149095475,14.729773804203049,109554.10892318802,634205.5059863594,4.0
2024-06-30,Antofagasta,Deportes,E-commerce,4,139915.04707902952,Transferencia,4875,559660.1883161181,6.5311344577219845,36552.15940526574,523108.0289108523,4.0
2024-06-15,Biobío,Hogar,Tienda Física,8,126354.53576247043,Tarjeta Crédito,3823,1010836.2860997635,7.692704243052076,77760.64587110652,933075.6402286569,4.0
2024-03-31,Valparaíso,Ropa,Telefónico,6,149345.1235563169,Tarjeta Crédito,2191,896070.7413379013,10.90589657738585,97724.5483105262,798346.1930273751,5.0
2024-07-20,Metropolitana,Hogar,E-commerce,9,8272.444564344678,Efectivo,4285,74452.0010791021,4.173992462899702,3107.6209135197264,71344.38016558238,2.0
2024-12-11,Biobío,Alimentos,Telefónico,4,21364.430983350525,Tarjeta Crédito,2173,85457.7239334021,0.0,0.0,85457.7239334021,4.0
2024-01-19,Metropolitana,Electrónica,Telefónico,2,93372.82568816018,Tarjeta Débito,3063,186745.65137632037,11.101785762366418,20732.102136334765,166013.54923998562,5.0
2024-02-08,Antofagasta,Alimentos,Tienda Física,2,123983.5837034082,Tarjeta Débito,2114,247967.1674068164,6.53974129743829,16216.411250991512,231750.7561558249,1.0
2024-05-05,Araucanía,Alimentos,Tienda Física,5,46360.42963448115,Transferencia,2143,231802.14817240575,12.937174257852124,29988.647842508715,201813.50032989704,5.0
2024-06-21,Metropolitana,Electrónica,Tienda Física,9,39685.60776496172,Transferencia,2979,357170.4698846555,12.85202867912825,45903.65122295305,311266.81866170245,3.0
2024-05-20,Antofagasta,Alimentos,E-commerce,3,119111.49091027412,Transferencia,1252,357334.4727308224,7.373177042038911,26346.903306679793,330987.5694241426,5.0
2024-08-29,Araucanía,Alimentos,Tienda Física,8,13175.36880871858,Transferencia,4131,105402.95046974864,7.886663026754604,8312.775523806135,97090.1749459425,3.0
2024-08-07,Biobío,Ropa,Tienda Física,4,58560.48389947484,Tarjeta Débito,4337,234241.93559789937,14.37987865459497,33683.706097152426,200558.22950074694,1.0
2024-05-05,Metropolitana,Hogar,Tienda Física,6,78342.33727588781,Efectivo,2432,470054.02365532686,13.25671445979478,62313.71972276289,407740.303932564,1.0
2024-02-27,Valparaíso,Hogar,Tienda Física,6,86250.5577807969,Transferencia,3078,517503.34668478137,11.977970330625238,61986.397325895785,455516.9493588856,3.0
2024-05-27,Valparaíso,Electrónica,Tienda Física,3,110649.19773495264,Efectivo,4092,331947.5932048579,5.822332215106005,19327.091656435474,312620.50154842244,4.0
2024-11-12,Metropolitana,Hogar,Tienda Física,5,56452.62989744544,Tarjeta Crédito,1730,282263.1494872272,9.182640809025758,25919.211153655502,256343.9383335717,1.0
2024-12-26,Metropolitana,Deportes,Tienda Física,3,93839.22997781805,Tarjeta Crédito,4664,281517.68993345415,10.59301872076827,29821.221596925174,251696.46833652898,1.0
2024-01-01,Araucanía,Electrónica,Tienda Física,1,89879.43630468867,Transferencia,3336,89879.43630468867,0.0,0.0,89879.43630468867,5.0
2024-12-13,Metropolitana,Alimentos,Tienda Física,7,84404.33459479333,Tarjeta Crédito,4614,590830.3421635532,6.874112879837769,40614.344648654376,550215.9975148989,2.0
2024-07-08,Biobío,Hogar,Tienda Física,4,97870.07750562076,Efectivo,1497,391480.31002248306,9.482265821082246,37121.20363352873,354359.10638895433,1.0
2024-07-09,Antofagasta,Ropa,E-commerce,7,42620.12980487107,Efectivo,4817,298340.9086340975,11.0102587748869,32848.106071963026,265492.80256213446,3.0
2024-11-07,Araucanía,Alimentos,E-commerce,3,17274.0692697712,Tarjeta Crédito,4545,51822.2078093136,3.8090262747747623,1973.9215116251337,49848.286297688464,5.0
2024-04-26,Metropolitana,Alimentos,Tienda Física,5,22294.392445762798,Transferencia,2428,111471.962228814,8.273766801153993,9222.930203482532,102249.03202533146,5.0
2024-05-13,Araucanía,Hogar,Tienda Física,5,37564.44548481566,Efectivo,1547,187822.2274240783,12.809448189504872,24058.99091026132,163763.23651381698,4.0
2024-02-27,Metropolitana,Ropa,E-commerce,2,77528.70065080386,Efectivo,1960,155057.40130160772,13.404495816388055,20784.662870474043,134272.73843113368,5.0
2024-02-13,Metropolitana,Hogar,E-commerce,2,126864.19882917292,Tarjeta Débito,1131,253728.39765834584,8.236094694340707,20897.31109757471,232831.08656077113,1.0
2024-06-21,Biobío,Electrónica,E-commerce,4,106687.5346028157,Transferencia,2347,426750.1384112628,13.386571544924571,57127.21259648833,369622.92581477447,1.0
2024-06-08,Valparaíso,Hogar,E-commerce,4,119410.88760929683,Tarjeta Débito,1857,477643.5504371873,6.03576566103015,28829.445399412976,448814.1050377743,1.0
2024-06-21,Valparaíso,Ropa,Tienda Física,4,55891.46546928325,Tarjeta Crédito,2155,223565.861877133,13.377290986226564,29907.05588916944,193658.80598796354,1.0
2024-11-12,Biobío,Hogar,Tienda Física,6,63674.79253903977,Tarjeta Crédito,3032,382048.75523423863,6.527504316676166,24938.248989722484,357110.5062445162,2.0
2024-10-29,Metropolitana,Alimentos,Tienda Física,2,62083.873468638856,Tarjeta Débito,1520,124167.74693727771,5.82927152509726,7238.075115569554,116929.67182170815,2.0
2024-05-28,Metropolitana,Hogar,Telefónico,6,32821.61173865272,Transferencia,1029,1827654.6180183054,11.417754044410113,22484.945410383632,1360147.366529324,1.0
2024-03-20,Valparaíso,Ropa,E-commerce,7,13876.415430817944,Efectivo,3674,97134.90801572561,1.6454794015737977,1598.3349031364205,95536.57311258919,5.0
2024-07-31,Araucanía,Hogar,E-commerce,3,90682.83345994788,Tarjeta Crédito,4372,272048.50037984364,9.719373657552943,26441.41028168634,245607.0900981573,4.0
